,zipcode,STATE,STATEFIPS,N1,A00100,A02650,N02650,avg_gross_income,avg_total_income
2208,10024,NY,36,30540,12001303.0,12182779.0,30540,392969.9738048461,398912.21349050425
2209,10025,NY,36,45880,7336328.0,7485255.0,45880,159902.52833478642,163148.53966870095
2210,10026,NY,36,18370,1343345.0,1363593.0,18370,73127.10941752857,74229.34131736527
2211,10027,NY,36,27760,1805900.0,1832013.0,27760,65054.03458213256,65994.704610951
2212,10028,NY,36,25540,10544654.0,10676779.0,25540,412868.20673453406,418041.4643696163
2213,10029,NY,36,35480,1890385.0,1914986.0,35480,53280.298759864716,53973.67531003382
2214,10030,NY,36,13870,616731.0,624275.0,13870,44465.10454217737,45009.01225666907
2215,10031,NY,36,29540,1283477.0,1300294.0,29540,43448.78131347326,44018.077183480025
2216,10032,NY,36,29450,1204675.0,1220621.0,29450,40905.77249575552,41447.23259762309
2217,10033,NY,36,27200,1294407.0,1313615.0,27200,47588.49264705882,48294.66911764706
2218,10034,NY,36,20010,956384.0,967963.0,20010,47795.302348825586,48373.96301849076
2219,10035,NY,36,15420,752324.0,760043.0,15420,48788.845654993514,49289.429312581065
2220,10036,NY,36,18920,5666105.0,5718183.0,18920,299477.0084566596,302229.54545454547
2221,10037,NY,36,10680,542923.0,547712.0,10680,50835.48689138577,51283.89513108614
2222,10038,NY,36,12560,1767832.0,1788906.0,12560,140750.95541401274,142428.82165605095
2223,10039,NY,36,13420,560038.0,565389.0,13420,41731.59463487333,42130.32786885246
2224,10040,NY,36,21620,989642.0,1001852.0,21620,45774.37557816836,46339.13043478261
2225,10044,NY,36,4360,436619.0,441581.0,4360,100141.97247706422,101280.04587155963
2226,10065,NY,36,15920,10451654.0,10550844.0,15920,656510.9296482413,662741.4572864322
2227,10069,NY,36,3050,1751700.0,1772512.0,3050,574327.868852459,581151.475409836
2228,10075,NY,36,14310,7263470.0,7347295.0,14310,507580.01397624036,513437.8057302586
2229,10128,NY,36,33300,12783790.0,12952497.0,33300,383897.59759759763,388963.87387387385
2230,10162,NY,36,750,205406.0,208652.0,750,273874.6666666666,278202.6666666667
2231,10280,NY,36,4240,921774.0,935827.0,4240,217399.52830188678,220713.91509433964
2232,10282,NY,36,2390,1472965.0,1485148.0,2390,616303.3472803347,621400.8368200837
2233,10301,NY,36,18300,1304009.0,1319701.0,18300,71257.32240437157,72114.8087431694
2234,10302,NY,36,8250,433824.0,436713.0,8250,52584.72727272727,52934.90909090909
2235,10303,NY,36,12430,567333.0,570807.0,12430,45642.23652453741,45921.72164119066
2236,10304,NY,36,20220,1454277.0,1472617.0,20220,71922.70029673591,72829.72304648862
2237,10305,NY,36,19640,1234836.0,1246494.0,19640,62873.523421588594,63467.10794297352
2238,10306,NY,36,27370,2118227.0,2137092.0,27370,77392.29082937523,78081.54914139568
2239,10307,NY,36,6620,727966.0,734710.0,6620,109964.65256797583,110983.38368580061
2240,10308,NY,36,13800,1089205.0,1097640.0,13800,78927.89855072464,79539.13043478261
2241,10309,NY,36,15270,1360570.0,1374902.0,15270,89100.85134250164,90039.42370661427
2242,10310,NY,36,11600,740761.0,747113.0,11600,63858.706896551725,64406.293103448275
2243,10312,NY,36,29460,2470899.0,2493363.0,29460,83873.01425661915,84635.53971486761
2244,10314,NY,36,41190,2968189.0,2996809.0,41190,72060.91284292305,72755.74168487497
2245,10451,NY,36,23750,798898.0,804450.0,23750,33637.81052631579,33871.57894736842
2246,10452,NY,36,36880,1055865.0,1064279.0,36880,28629.745119305855,28857.890455531455
2247,10453,NY,36,38520,1053498.0,1062441.0,38520,27349.3769470405,27581.542056074766
2248,10454,NY,36,15960,456721.0,460381.0,15960,28616.604010025065,28845.92731829574
2249,10455,NY,36,18080,533166.0,537258.0,18080,29489.269911504427,29715.59734513274
2250,10456,NY,36,40930,1130812.0,1140125.0,40930,27627.950158807722,27855.484974346447
2251,10457,NY,36,33210,925867.0,933851.0,33210,27879.16290274014,28119.5724179464
2252,10458,NY,36,34640,1036839.0,1045478.0,34640,29931.84180138568,30181.23556581986
2253,10459,NY,36,21610,643553.0,648224.0,21610,29780.33317908376,29996.483109671448
2254,10460,NY,36,25850,769988.0,775753.0,25850,29786.76982591876,30009.787234042553
2255,10461,NY,36,24470,1313883.0,1323318.0,24470,53693.62484675112,54079.1990192072
2256,10462,NY,36,40060,1723714.0,1736294.0,40060,43028.30753869196,43342.336495257114
2257,10463,NY,36,34270,2286185.0,2312590.0,34270,66710.97169536036,67481.47067405895
2258,10464,NY,36,2180,195692.0,198741.0,2180,89766.97247706422,91165.59633027524
2259,10465,NY,36,19810,1247042.0,1254470.0,19810,62950.12619888945,63325.08833922262
2260,10466,NY,36,33180,1334494.0,1342364.0,33180,40219.831223628695,40457.022302591926
2261,10467,NY,36,45440,1622940.0,1634676.0,45440,35716.109154929574,35974.383802816905
2262,10468,NY,36,36190,1130171.0,1139152.0,36190,31228.820116054158,31476.982591876207
2263,10469,NY,36,32780,1526280.0,1536302.0,32780,46561.31787675412,46867.05308114704
2264,10470,NY,36,7770,415142.0,418159.0,7770,53428.828828828824,53817.117117117115
2265,10471,NY,36,10010,1279554.0,1299006.0,10010,127827.57242757244,129770.82917082917
2266,10472,NY,36,28960,906021.0,913336.0,28960,31285.255524861877,31537.8453038674
2267,10473,NY,36,28490,1145015.0,1151489.0,28490,40190.06669006669,40417.30431730431
2268,10474,NY,36,5030,149728.0,150840.0,5030,29766.99801192843,29988.07157057654
2269,10475,NY,36,23050,1127158.0,1132568.0,23050,48900.56399132321,49135.27114967462
2270,10501,NY,36,670,129816.0,132162.0,670,193755.223880597,197256.71641791044
2271,10502,NY,36,2870,520143.0,528754.0,2870,181234.49477351917,184234.84320557493
2272,10504,NY,36,4200,2202957.0,2236807.0,4200,524513.5714285715,532573.0952380953
2273,10505,NY,36,740,86933.0,88457.0,740,117477.02702702703,119536.48648648648
2274,10506,NY,36,2780,1130408.0,1153943.0,2780,406621.5827338129,415087.41007194243
2275,10507,NY,36,2690,638382.0,646355.0,2690,237316.72862453532,240280.6691449814
2276,10509,NY,36,10030,897442.0,910377.0,10030,89475.77268195414,90765.40378863411
2277,10510,NY,36,4820,1607526.0,1636336.0,4820,333511.6182572614,339488.7966804979
2278,10511,NY,36,1170,94626.0,95313.0,1170,80876.92307692308,81464.10256410256
2279,10512,NY,36,12600,1121928.0,1134502.0,12600,89041.90476190476,90039.84126984127
2280,10514,NY,36,5420,2936410.0,2987006.0,5420,541773.0627306274,551108.1180811808
2281,10516,NY,36,2730,335780.0,342787.0,2730,122996.33699633699,125563.00366300366
2282,10518,NY,36,750,146681.0,149242.0,750,195574.6666666667,198989.3333333333
2283,10520,NY,36,6440,895399.0,909716.0,6440,139037.11180124225,141260.24844720497
2284,10522,NY,36,5390,849596.0,866214.0,5390,157624.48979591837,160707.60667903526
2285,10523,NY,36,4880,376277.0,380499.0,4880,77105.94262295082,77971.10655737706
2286,10524,NY,36,2080,321042.0,326911.0,2080,154347.1153846154,157168.75
2287,10526,NY,36,1000,163047.0,166814.0,1000,163047.0,166814.0
2288,10527,NY,36,460,68870.0,69837.0,460,149717.3913043478,151819.5652173913
2289,10528,NY,36,5970,1513649.0,1534968.0,5970,253542.5460636516,257113.56783919598
2290,10530,NY,36,7220,958867.0,972748.0,7220,132807.06371191135,134729.63988919667
2291,10532,NY,36,2590,278525.0,281936.0,2590,107538.61003861004,108855.59845559845
2292,10533,NY,36,3750,1045856.0,1068104.0,3750,278894.9333333333,284827.73333333334
2293,10535,NY,36,400,27264.0,27459.0,400,68160.0,68647.5
2294,10536,NY,36,5120,1602103.0,1627283.0,5120,312910.7421875,317828.7109375
2295,10537,NY,36,1260,82978.0,83704.0,1260,65855.55555555555,66431.74603174604
2296,10538,NY,36,8150,3481123.0,3543982.0,8150,427131.65644171776,434844.4171779141
2297,10541,NY,36,12800,1200522.0,1213366.0,12800,93790.78125,94794.21875
2298,10543,NY,36,9730,1833028.0,1860877.0,9730,188389.31140801645,191251.49023638232
2299,10546,NY,36,700,146677.0,149607.0,700,209538.57142857142,213724.2857142857
2300,10547,NY,36,3710,320072.0,323321.0,3710,86272.77628032345,87148.51752021564
2301,10548,NY,36,1650,143110.0,144863.0,1650,86733.33333333333,87795.75757575758
2302,10549,NY,36,8250,1915182.0,1943863.0,8250,232143.2727272727,235619.75757575757
2303,10550,NY,36,19540,779713.0,784821.0,19540,39903.42886386899,40164.84135107472
2304,10552,NY,36,11100,879023.0,889606.0,11100,79191.26126126126,80144.68468468469
2305,10553,NY,36,5940,305381.0,307187.0,5940,51410.94276094276,51714.98316498317
2306,10560,NY,36,2180,439821.0,449020.0,2180,201752.75229357797,205972.47706422018
2307,10562,NY,36,16080,1396945.0,1419765.0,16080,86874.68905472638,88293.84328358209
2308,10566,NY,36,12390,708286.0,714925.0,12390,57165.940274414854,57701.77562550444
2309,10567,NY,36,9850,1114997.0,1130609.0,9850,113197.66497461929,114782.63959390862
2310,10570,NY,36,6050,1136182.0,1160169.0,6050,187798.67768595042,191763.47107438016
2311,10573,NY,36,19050,1939487.0,1970634.0,19050,101810.34120734908,103445.35433070867
2312,10576,NY,36,2480,885333.0,903472.0,2480,356989.1129032258,364303.22580645164
2313,10577,NY,36,1550,1529377.0,1542695.0,1550,986694.8387096775,995287.0967741935
2314,10578,NY,36,440,43060.0,43525.0,440,97863.63636363635,98920.45454545454
2315,10579,NY,36,4370,460454.0,466060.0,4370,105367.0480549199,106649.88558352402
2316,10580,NY,36,8130,5088491.0,5146778.0,8130,625890.6519065191,633060.024600246
2317,10583,NY,36,18940,7507560.0,7640109.0,18940,396386.4836325238,403384.84688489966
2318,10588,NY,36,1330,119659.0,121480.0,1330,89969.17293233082,91338.34586466165
2319,10589,NY,36,4600,589351.0,597583.0,4600,128119.78260869566,129909.34782608696
2320,10590,NY,36,3180,561248.0,574094.0,3180,176493.0817610063,180532.70440251572
2321,10591,NY,36,12030,1580060.0,1602919.0,12030,131343.30839567748,133243.47464671655
2322,10594,NY,36,2620,327352.0,332050.0,2620,124943.51145038167,126736.64122137404
2323,10595,NY,36,3290,455838.0,460717.0,3290,138552.58358662613,140035.5623100304
2324,10597,NY,36,510,172814.0,176203.0,510,338850.98039215687,345496.07843137253
2325,10598,NY,36,14730,2055016.0,2078532.0,14730,139512.2878479294,141108.75763747454
2326,10601,NY,36,6120,1163689.0,1179303.0,6120,190145.26143790848,192696.56862745096
2327,10603,NY,36,9950,834600.0,843169.0,9950,83879.39698492462,84740.60301507538
2328,10604,NY,36,5730,820692.0,833097.0,5730,143227.22513089006,145392.14659685866
2329,10605,NY,36,10180,1683035.0,1711845.0,10180,165327.60314341847,168157.66208251475
2330,10606,NY,36,8380,749414.0,760032.0,8380,89428.87828162292,90695.94272076372
2331,10607,NY,36,4060,408525.0,412889.0,4060,100621.921182266,101696.79802955665
2332,10701,NY,36,29360,1443479.0,1456853.0,29360,49164.81607629428,49620.33378746594
2333,10703,NY,36,10840,604049.0,608730.0,10840,55724.07749077491,56155.904059040586
2334,10704,NY,36,17120,1138803.0,1148621.0,17120,66518.86682242992,67092.34813084111
2335,10705,NY,36,18750,920566.0,928718.0,18750,49096.85333333333,49531.62666666667
2336,10706,NY,36,4550,815915.0,833951.0,4550,179321.97802197802,183285.93406593407
2337,10707,NY,36,5220,643373.0,653203.0,5220,123251.53256704981,125134.67432950193
2338,10708,NY,36,11590,3559472.0,3604494.0,11590,307115.7894736842,311000.34512510785
2339,10709,NY,36,4860,719892.0,731406.0,4860,148125.9259259259,150495.06172839506
2340,10710,NY,36,14180,1145710.0,1157339.0,14180,80797.60225669958,81617.70098730606
2341,10801,NY,36,18720,1343074.0,1357682.0,18720,71745.40598290598,72525.74786324786
2342,10803,NY,36,6130,1671988.0,1702663.0,6130,272754.97553017945,277759.0538336052
2343,10804,NY,36,7070,1760301.0,1799797.0,7070,248981.75388967467,254568.17538896747
2344,10805,NY,36,9250,650985.0,659282.0,9250,70376.75675675676,71273.72972972972
2345,10901,NY,36,11490,1394853.0,1417029.0,11490,121397.12793733682,123327.1540469974
2346,10913,NY,36,2630,351360.0,355471.0,2630,133596.95817490495,135160.07604562736
2347,10916,NY,36,2180,221230.0,224895.0,2180,101481.65137614678,103162.84403669725
2348,10917,NY,36,1020,93851.0,95167.0,1020,92010.7843137255,93300.98039215685
2349,10918,NY,36,5810,485950.0,491445.0,5810,83640.27538726335,84586.05851979346
2350,10919,NY,36,610,45728.0,46228.0,610,74963.93442622952,75783.60655737706
2351,10920,NY,36,4560,415677.0,420267.0,4560,91157.23684210527,92163.8157894737
2352,10921,NY,36,2200,167448.0,169675.0,2200,76112.72727272726,77125.0
2353,10923,NY,36,4900,323893.0,326211.0,4900,66100.61224489796,66573.67346938775
2354,10924,NY,36,6370,622246.0,633803.0,6370,97683.83045525903,99498.11616954474
2355,10925,NY,36,2510,195224.0,197378.0,2510,77778.4860557769,78636.65338645419
2356,10926,NY,36,1960,142017.0,143585.0,1960,72457.6530612245,73257.65306122448
2357,10927,NY,36,6140,263917.0,266587.0,6140,42983.22475570033,43418.07817589577
2358,10928,NY,36,2260,131279.0,132271.0,2260,58088.05309734513,58526.991150442474
2359,10930,NY,36,4390,404925.0,409536.0,4390,92238.04100227791,93288.38268792711
2360,10931,NY,36,510,27244.0,27378.0,510,53419.60784313726,53682.35294117647
2361,10940,NY,36,24810,1368193.0,1380119.0,24810,55146.83595324466,55627.52922208786
2362,10941,NY,36,7210,457186.0,462270.0,7210,63409.98613037448,64115.117891816924
2363,10950,NY,36,17880,1387728.0,1406693.0,17880,77613.42281879195,78674.10514541388
2364,10952,NY,36,12620,1235734.0,1261023.0,12620,97918.7004754358,99922.58320126783
2365,10954,NY,36,12520,1071259.0,1082331.0,12520,85563.81789137381,86448.16293929712
2366,10956,NY,36,16060,2028943.0,2060837.0,16060,126335.18057285181,128321.10834371108
2367,10958,NY,36,1620,120339.0,121905.0,1620,74283.33333333333,75250.0
2368,10960,NY,36,7800,881577.0,899551.0,7800,113022.69230769231,115327.05128205128
2369,10962,NY,36,2600,299997.0,304148.0,2600,115383.46153846153,116980.0
2370,10963,NY,36,1240,84245.0,84827.0,1240,67939.51612903226,68408.87096774194
2371,10964,NY,36,760,205040.0,207945.0,760,269789.4736842105,273611.8421052632
2372,10965,NY,36,8020,833497.0,841264.0,8020,103927.30673316709,104895.76059850374
2373,10968,NY,36,1250,180594.0,185508.0,1250,144475.2,148406.4
2374,10969,NY,36,620,45738.0,46334.0,620,73770.96774193548,74732.25806451614
2375,10970,NY,36,5350,423569.0,428923.0,5350,79171.77570093458,80172.52336448598
2376,10973,NY,36,1130,88247.0,89574.0,1130,78094.69026548672,79269.02654867257
2377,10974,NY,36,1590,138307.0,139653.0,1590,86985.53459119497,87832.07547169812
2378,10975,NY,36,160,8498.0,8540.0,160,53112.5,53375.0
2379,10976,NY,36,860,68095.0,68820.0,860,79180.23255813954,80023.25581395348
2380,10977,NY,36,24460,1471201.0,1489277.0,24460,60147.219950940314,60886.222403924774
2381,10980,NY,36,7110,613836.0,619669.0,7110,86334.17721518986,87154.57102672292
2382,10983,NY,36,2980,318474.0,322246.0,2980,106870.46979865772,108136.24161073826
2383,10984,NY,36,1330,112449.0,113373.0,1330,84548.12030075188,85242.85714285714
2384,10985,NY,36,160,10570.0,10729.0,160,66062.5,67056.25
2385,10986,NY,36,970,96307.0,97151.0,970,99285.56701030929,100155.6701030928
2386,10987,NY,36,1870,361870.0,367158.0,1870,193513.36898395722,196341.17647058822
2387,10989,NY,36,5020,468930.0,474934.0,5020,93412.35059760956,94608.36653386454
2388,10990,NY,36,9930,1016185.0,1032248.0,9930,102334.84390735146,103952.46727089628
2389,10992,NY,36,4800,389523.0,393257.0,4800,81150.625,81928.54166666666
2390,10993,NY,36,2580,120358.0,121229.0,2580,46650.38759689922,46987.98449612403
2391,10994,NY,36,3830,487594.0,495340.0,3830,127309.13838120103,129331.59268929504
2392,10996,NY,36,1160,87727.0,88346.0,1160,75626.72413793103,76160.3448275862
2393,10998,NY,36,1600,130163.0,131432.0,1600,81351.875,82145.0
2394,11001,NY,36,14090,1287837.0,1301118.0,14090,91400.78069552874,92343.36408800568
2395,11003,NY,36,24370,1342744.0,1351998.0,24370,55098.23553549446,55477.96471070989
2396,11004,NY,36,6910,486889.0,491624.0,6910,70461.50506512301,71146.74384949349
2397,11005,NY,36,1470,259617.0,261625.0,1470,176610.20408163263,177976.19047619047
2398,11010,NY,36,12830,1001630.0,1011151.0,12830,78069.36866718628,78811.45752143413
2399,11020,NY,36,3040,621150.0,631450.0,3040,204325.65789473685,207713.81578947368
2400,11021,NY,36,9330,1742562.0,1779470.0,9330,186769.77491961414,190725.6162915327
2401,11023,NY,36,4090,804629.0,821801.0,4090,196730.80684596577,200929.33985330074
2402,11024,NY,36,3180,1296346.0,1329823.0,3180,407655.9748427673,418183.3333333333
2403,11030,NY,36,8670,3295480.0,3355093.0,8670,380101.4994232987,386977.2779700115
2404,11040,NY,36,21640,2267337.0,2295863.0,21640,104775.27726432533,106093.4842883549
2405,11050,NY,36,15210,3392018.0,3456587.0,15210,223012.3602892834,227257.52794214332
2406,11096,NY,36,4010,170604.0,172217.0,4010,42544.63840399003,42946.88279301746
2407,11101,NY,36,20950,1929483.0,1950293.0,20950,92099.42720763723,93092.7446300716
2408,11102,NY,36,19370,1161772.0,1175092.0,19370,59977.903975219415,60665.565307176046
2409,11103,NY,36,20860,1194661.0,1209804.0,20860,57270.421860019174,57996.35666347075
2410,11104,NY,36,15170,956182.0,967379.0,15170,63031.11404087014,63769.21555702044
2411,11105,NY,36,19590,1255781.0,1272728.0,19590,64103.16488004084,64968.24910668708
2412,11106,NY,36,22030,1294542.0,1309285.0,22030,58762.68724466637,59431.91103041307
2413,11109,NY,36,3590,652092.0,660614.0,3590,181641.22562674095,184015.04178272982
2414,11201,NY,36,33550,6976637.0,7085009.0,33550,207947.4515648286,211177.61549925484
2415,11203,NY,36,38170,1599379.0,1608986.0,38170,41901.46712077548,42153.15692952581
2416,11204,NY,36,33780,1870509.0,1895843.0,33780,55373.26820603908,56123.238602723504
2417,11205,NY,36,19260,1428193.0,1451500.0,19260,74153.32294911734,75363.44755970924
2418,11206,NY,36,37300,1564849.0,1584502.0,37300,41953.056300268094,42479.94638069705
2419,11207,NY,36,44570,1567627.0,1578691.0,44570,35172.24590531748,35420.48463091766
2420,11208,NY,36,44930,1482501.0,1492997.0,44930,32995.79345648787,33229.40129089695
2421,11209,NY,36,34340,2660959.0,2695383.0,34340,77488.61386138614,78491.05998835179
2422,11210,NY,36,29650,2280257.0,2312587.0,29650,76905.80101180439,77996.18887015177
2423,11211,NY,36,31170,2471748.0,2507083.0,31170,79298.94128970163,80432.56336220725
2424,11212,NY,36,38960,1270618.0,1278075.0,38960,32613.398357289527,32804.799794661194
2425,11213,NY,36,30170,1278908.0,1293051.0,30170,42390.05634736493,42858.83327809082
2426,11214,NY,36,41290,1815973.0,1835936.0,41290,43980.93969484137,44464.42237829983
2427,11215,NY,36,33120,4886040.0,4980229.0,33120,147525.3623188406,150369.23309178744
2428,11216,NY,36,29770,1633041.0,1655885.0,29770,54855.25697010413,55622.60665099093
2429,11217,NY,36,20720,2851362.0,2897328.0,20720,137613.99613899612,139832.43243243243
2430,11218,NY,36,33210,2075065.0,2108146.0,33210,62483.13760915387,63479.253236976816
2431,11219,NY,36,33810,1664409.0,1687679.0,33810,49228.30523513753,49916.56314699793
2432,11220,NY,36,54260,1665960.0,1683464.0,54260,30703.280501290086,31025.875414670107
2433,11221,NY,36,41130,1764282.0,1784388.0,41130,42895.25893508388,43384.09919766594
2434,11222,NY,36,22830,1832273.0,1862511.0,22830,80257.24923346474,81581.73455978975
2435,11223,NY,36,33330,2402425.0,2434456.0,33330,72079.95799579957,73040.98409840984
2436,11224,NY,36,20270,865512.0,875275.0,20270,42699.16132215096,43180.80907745436
2437,11225,NY,36,31110,1618463.0,1638158.0,31110,52023.88299582128,52656.95917711347
2438,11226,NY,36,52880,2260541.0,2285813.0,52880,42748.506051437216,43226.41830559757
2439,11228,NY,36,19910,1234775.0,1249744.0,19910,62017.830236062284,62769.66348568558
2440,11229,NY,36,37000,2312161.0,2345131.0,37000,62490.83783783784,63381.91891891892
2441,11230,NY,36,36130,2797808.0,2845064.0,36130,77437.25435925824,78745.19789648491
2442,11231,NY,36,17460,2648560.0,2697067.0,17460,151693.0126002291,154471.1912943872
2443,11232,NY,36,13090,574471.0,582463.0,13090,43886.249045072575,44496.79144385027
2444,11233,NY,36,32850,1375259.0,1388086.0,32850,41864.80974124809,42255.28158295282
2445,11234,NY,36,43010,2858693.0,2886964.0,43010,66465.77540106952,67123.08765403395
2446,11235,NY,36,39680,2391564.0,2423909.0,39680,60271.270161290326,61086.41633064517
2447,11236,NY,36,48420,2198388.0,2210543.0,48420,45402.47831474597,45653.51094589013
2448,11237,NY,36,23930,956073.0,969304.0,23930,39952.90430422065,40505.808608441286
2449,11238,NY,36,31680,3020929.0,3068519.0,31680,95357.60732323233,96859.81691919192
2450,11239,NY,36,7470,306643.0,308119.0,7470,41049.93306559572,41247.5234270415
2451,11354,NY,36,31560,1199798.0,1217785.0,31560,38016.41318124208,38586.34347275031
